id,created_at,updated_at,manufacturer_id,processor_family_id,microarchitecture_id,code_name_id,technology_id,cache_on_id,cache_off_id,die_photo_id,model,date,clock,max_clock,hw_nthreadspercore,hw_ncores,tdp,source,bus_width,transistors,die_size,vdd_low,vdd_high
114,01:30.0,01:30.0,9,9,,10,,5,2,,,,1500,,1,1,25.8,http://ark.intel.com/products/27353/Mobile-Intel-Pentium-4-Processor---M-1_50-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
115,01:30.0,01:30.0,9,9,,10,,5,2,,,,1600,,1,1,26.9,http://ark.intel.com/products/27354/Mobile-Intel-Pentium-4-Processor---M-1_60-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
116,01:30.0,01:30.0,9,9,,10,,5,2,,,,1800,,1,1,30,http://ark.intel.com/products/27356/Mobile-Intel-Pentium-4-Processor---M-1_80-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
117,01:30.0,01:30.0,9,9,,10,,5,2,,,,1900,,1,1,32,http://ark.intel.com/products/27357/Mobile-Intel-Pentium-4-Processor---M-1_90-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
118,01:30.1,01:30.1,9,9,,10,,5,2,,,,2000,,1,1,32,http://ark.intel.com/products/27358/Mobile-Intel-Pentium-4-Processor---M-2_00-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
119,01:30.1,01:30.1,9,9,,10,,5,2,,,,2300,,1,1,35,http://ark.intel.com/products/27360/Mobile-Intel-Pentium-4-Processor---M-2_30-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
120,01:30.1,01:30.1,9,9,,10,,5,2,,,,2500,,1,1,35,http://ark.intel.com/products/27362/Mobile-Intel-Pentium-4-Processor---M-2_50-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
121,01:30.1,01:30.1,9,9,,10,,5,2,,,,2600,,1,1,35,http://ark.intel.com/products/27363/Mobile-Intel-Pentium-4-Processor---M-2_60-GHz-512K-Cache-400-MHz-FSB,,55,131,,1.3
122,01:30.1,01:30.1,9,9,,3,,3,2,,518,,2800,,2,1,88,http://ark.intel.com/products/27367/Mobile-Intel-Pentium-4-Processor-518-supporting-HT-Technology-(1M-Cache-2_80-GHz-533-MHz-FSB),,125,112,1.25,1.4
123,01:30.2,01:30.2,9,9,,3,,3,2,,532,,3060,,2,1,88,http://ark.intel.com/products/27368/Mobile-Intel-Pentium-4-Processor-532-supporting-HT-Technology-(1M-Cache-3_06-GHz-533-MHz-FSB),,125,112,1.25,1.4
124,01:30.2,01:30.2,9,9,,3,,3,2,,538,,3200,,2,1,88,http://ark.intel.com/products/27369/Mobile-Intel-Pentium-4-Processor-538-supporting-HT-Technology-(1M-Cache-3_20-GHz-533-MHz-FSB),,125,112,1.25,1.4
125,01:30.2,01:30.2,9,9,,3,,3,2,,548,,3330,,2,1,88,http://ark.intel.com/products/27370/Mobile-Intel-Pentium-4-Processor-548-supporting-HT-Technology-(1M-Cache-3_33-GHz-533-MHz-FSB),,125,112,1.25,1.4
126,01:30.2,01:30.2,9,9,,3,,3,2,,552,,3460,,2,1,88,http://ark.intel.com/products/27371/Mobile-Intel-Pentium-4-Processor-552-supporting-HT-Technology-(1M-Cache-3_46-GHz-533-MHz-FSB),,125,112,1.25,1.4
127,01:30.3,01:30.3,9,9,,10,,5,2,,,,2400,,2,1,59.8,http://ark.intel.com/products/27372/Mobile-Intel-Pentium-4-Processor-supporting-HT-Technology-2_40-GHz-512K-Cache-533-MHz-FSB,,55,131,1.2,1.55
128,01:30.3,01:30.3,9,9,,10,,5,2,,,,2660,,2,1,66.1,http://ark.intel.com/products/27374/Mobile-Intel-Pentium-4-Processor-supporting-HT-Technology-2_66-GHz-512K-Cache-533-MHz-FSB,,55,131,1.2,1.55
129,01:30.3,01:30.3,9,9,,10,,5,2,,,,2800,,2,1,68.4,http://ark.intel.com/products/27375/Mobile-Intel-Pentium-4-Processor-supporting-HT-Technology-2_80-GHz-512K-Cache-533-MHz-FSB,,55,131,1.2,1.55
130,01:30.3,01:30.3,9,9,,10,,5,2,,,,3060,,2,1,70,http://ark.intel.com/products/27376/Mobile-Intel-Pentium-4-Processor-supporting-HT-Technology-3_06-GHz-512K-Cache-533-MHz-FSB,,55,131,1.2,1.55
131,01:30.4,01:30.4,9,9,,10,,5,2,,,,3200,,2,1,76,http://ark.intel.com/products/27377/Mobile-Intel-Pentium-4-Processor-supporting-HT-Technology-3_20-GHz-512K-Cache-533-MHz-FSB,,55,131,1.2,1.55
132,01:30.5,08:59.8,9,10,,19,,4,2,40,,,1300,,1,1,51.6,http://ark.intel.com/products/27421/Intel-Pentium-4-Processor-1_30-GHz-256K-Cache-400-MHz-FSB,,42,217,1.605,1.75
133,01:30.5,08:59.8,9,10,,19,,4,2,40,,,1400,,1,1,54.7,http://ark.intel.com/products/27422/Intel-Pentium-4-Processor-1_40-GHz-256K-Cache-400-MHz-FSB,,42,217,1.6,1.75
134,01:30.5,08:59.8,9,10,,19,,4,2,40,,,1600,,1,1,61,http://ark.intel.com/products/27424/Intel-Pentium-4-Processor-1_60-GHz-256K-Cache-400-MHz-FSB,,42,217,1.59,1.75
135,01:30.5,08:59.8,9,10,,19,,4,2,40,,,1700,,1,1,64,http://ark.intel.com/products/27426/Intel-Pentium-4-Processor-1_70-GHz-256K-Cache-400-MHz-FSB,,42,217,1.58,1.75
136,01:30.6,08:57.8,9,10,,10,,2,2,39,,,1700,,1,1,,http://ark.intel.com/products/27427/Intel-Pentium-4-Processor-1_70-GHz-512K-Cache-400-MHz-FSB,,55,131,,
137,01:30.6,08:59.8,9,10,,19,,4,2,40,,,1800,,1,1,66.7,http://ark.intel.com/products/27428/Intel-Pentium-4-Processor-1_80-GHz-256K-Cache-400-MHz-FSB,,42,217,1.575,1.75
138,01:30.6,08:59.9,9,10,,19,,4,2,40,,,1900,,1,1,69.2,http://ark.intel.com/products/27430/Intel-Pentium-4-Processor-1_90-GHz-256K-Cache-400-MHz-FSB,,42,217,1.57,1.75
139,01:30.6,08:57.8,9,10,,10,,5,2,39,,,2500,,1,1,61,http://ark.intel.com/products/27439/Intel-Pentium-4-Processor-2_50-GHz-512K-Cache-400-MHz-FSB,,55,131,1.35,1.43
140,01:30.7,08:57.8,9,10,,10,,5,2,39,,,2660,,1,1,66.1,http://ark.intel.com/products/27444/Intel-Pentium-4-Processor-2_66-GHz-512K-Cache-533-MHz-FSB,,55,131,1.345,1.42
141,01:30.7,01:30.7,9,10,,3,,3,2,,540,,3200,,2,1,84,http://ark.intel.com/products/27466/Intel-Pentium-4-Processor-540540J-supporting-HT-Technology-(1M-Cache-3_20-GHz-800-MHz-FSB),,125,112,1.2,1.425
142,01:30.7,01:30.7,9,10,,3,,3,2,,541,,3200,,2,1,84,http://ark.intel.com/products/27468/Intel-Pentium-4-Processor-541-supporting-HT-Technology-(1M-Cache-3_20-GHz-800-MHz-FSB),,125,112,1.2,1.425
143,01:30.8,01:30.8,9,10,,3,,3,2,,550,,3400,,2,1,115,http://ark.intel.com/products/27469/Intel-Pentium-4-Processor-550-supporting-HT-Technology-(1M-Cache-3_40-GHz-800-MHz-FSB),,125,112,1.2,1.425
144,01:30.8,01:30.8,9,10,,3,,3,2,,561,,3600,,2,1,115,http://ark.intel.com/products/27474/Intel-Pentium-4-Processor-561-supporting-HT-Technology-(1M-Cache-3_60-GHz-800-MHz-FSB),,125,112,1.2,1.425
145,01:30.8,01:30.8,9,10,,3,,3,2,,571,,3800,,2,1,115,http://ark.intel.com/products/27476/Intel-Pentium-4-Processor-571-supporting-HT-Technology-(1M-Cache-3_80-GHz-800-MHz-FSB),,125,112,1.2,1.425
146,01:30.9,01:30.9,9,10,,3,,1,2,,620,,2800,,2,1,84,http://ark.intel.com/products/27477/Intel-Pentium-4-Processor-620-supporting-HT-Technology-(2M-Cache-2_80-GHz-800-MHz-FSB),,169,135,1.2,1.4
147,01:30.9,01:30.9,9,10,,4,,1,2,,641,,3200,,2,1,86,http://ark.intel.com/products/27481/Intel-Pentium-4-Processor-641-supporting-HT-Technology-(2M-Cache-3_20-GHz-800-MHz-FSB),,188,81,1.2,1.3375
148,01:31.0,01:31.0,9,10,,4,,1,2,,661,,3600,,2,1,86,http://ark.intel.com/products/27485/Intel-Pentium-4-Processor-661-supporting-HT-Technology-(2M-Cache-3_60-GHz-800-MHz-FSB),,188,81,1.2,1.3375
149,01:31.0,01:31.0,9,10,,3,,1,2,,662,,3600,,2,1,115,http://ark.intel.com/products/27486/Intel-Pentium-4-Processor-662-supporting-HT-Technology-(2M-Cache-3_60-GHz-800-MHz-FSB),,169,135,1.2,1.4
150,01:31.0,01:31.0,9,10,,3,,1,2,,672,,3800,,2,1,115,http://ark.intel.com/products/27488/Intel-Pentium-4-Processor-672-supporting-HT-Technology-(2M-Cache-3_80-GHz-800-MHz-FSB),,169,135,1.2,1.4
151,01:31.0,01:31.0,9,10,,3,,1,2,,,,3730,,2,1,115,http://ark.intel.com/products/27492/Pentium-4-Processor-Extreme-Edition-supporting-HT-Technology-3_73-GHz-2M-Cache-1066-MHz-FSB,,169,135,1.2,1.4
152,01:31.1,08:57.8,9,10,,10,,5,2,39,,,3060,,2,1,81.8,http://ark.intel.com/products/27499/Intel-Pentium-4-Processor-supporting-HT-Technology-3_06-GHz-512K-Cache-533-MHz-FSB,,55,131,1.34,1.425
153,01:31.1,01:31.1,9,10,,20,,2,2,,,,4000,,1,1,,http://ark.intel.com/products/27510/Intel-Pentium-4-Processor-supporting-HT-Technology-4_00-GHz-2M-Cache-1066-MHz-FSB,,,,,
154,01:31.1,01:31.1,9,11,,21,,5,2,,,,533,,1,1,29.7,http://ark.intel.com/products/27540/Intel-Pentium-III-Processor-533-MHz-512K-Cache-133-MHz-FSB,,,,,2
155,01:31.2,01:31.2,9,12,,22,,1,2,,,,500,,1,1,36.2,http://ark.intel.com/products/27560/Intel-Pentium-III-Xeon-Processor-500-MHz-2M-Cache-100-MHz-FSB,,,,,2
156,01:31.2,01:31.2,9,12,,22,,1,2,,,,550,,1,1,39.5,http://ark.intel.com/products/27563/Intel-Pentium-III-Xeon-Processor-550-MHz-2M-Cache-100-MHz-FSB,,,,,2
157,01:31.3,01:31.3,9,12,,23,,1,2,,,,700,,1,1,29.6,http://ark.intel.com/products/27568/Intel-Pentium-III-Xeon-Processor-700-MHz-2M-Cache-100-MHz-FSB,,,,5,12
158,01:31.3,01:31.3,9,12,,23,,1,2,,,,900,,1,1,,http://ark.intel.com/products/27572/Intel-Pentium-III-Xeon-Processor-900-MHz-2M-Cache-100-MHz-FSB,,,,,
159,01:31.4,01:31.4,9,12,,23,,4,2,,,,933,,1,1,29.6,http://ark.intel.com/products/27573/Intel-Pentium-III-Xeon-Processor-933-MHz-256K-Cache-133-MHz-FSB,,,,5,12
160,01:31.4,01:31.4,9,13,,5,,3,2,,,,1400,,1,1,22,http://ark.intel.com/products/27575/Intel-Pentium-M-Processor-1_40-GHz-1M-Cache-400-MHz-FSB,,77,83,0.956,1.388
161,01:31.5,01:31.5,9,13,,5,,3,2,,,,1500,,1,1,24.5,http://ark.intel.com/products/27576/Intel-Pentium-M-Processor-1_50-GHz-1M-Cache-400-MHz-FSB,,77,83,0.956,1.484
162,01:31.5,01:31.5,9,13,,5,,3,2,,,,1700,,1,1,24.5,http://ark.intel.com/products/27578/Intel-Pentium-M-Processor-1_70-GHz-1M-Cache-400-MHz-FSB,,77,83,0.956,1.484
163,01:31.5,01:31.5,9,13,,5,,3,2,,705,,1500,,1,1,24.5,http://ark.intel.com/products/27579/Intel-Pentium-M-Processor-705-(1M-Cache-1_50-GHz-400-MHz-FSB),,77,83,0.956,1.484
164,01:31.6,01:31.6,9,13,,6,,1,2,,715,,1500,,1,1,21,http://ark.intel.com/products/27581/Intel-Pentium-M-Processor-715-(2M-Cache-1_50-GHz-400-MHz-FSB),,144,87,0.988,1.34
165,01:31.6,01:31.6,9,13,,6,,1,2,,725,,1600,,1,1,21,http://ark.intel.com/products/27584/Intel-Pentium-M-Processor-725-(2M-Cache-1_60A-GHz-400-MHz-FSB),,144,87,0.988,1.34
166,01:31.6,01:31.6,9,13,,6,,1,2,,730,,1600,,1,1,27,http://ark.intel.com/products/27586/Intel-Pentium-M-Processor-730-(2M-Cache-1_60B-GHz-533-MHz-FSB),,144,87,1.26,1.356
167,01:31.6,01:31.6,9,13,,6,,1,2,,735,,1700,,1,1,21,http://ark.intel.com/products/27588/Intel-Pentium-M-Processor-735-(2M-Cache-1_70A-GHz-400-MHz-FSB),,144,87,0.988,1.34
168,01:31.6,01:31.6,9,13,,6,,1,2,,740,,1730,,1,1,27,http://ark.intel.com/products/27590/Intel-Pentium-M-Processor-740-(2M-Cache-1_73-GHz-533-MHz-FSB),,144,87,1.26,1.356
169,01:31.7,01:31.7,9,13,,6,,1,2,,745A,,1800,,1,1,21,http://ark.intel.com/products/27592/Intel-Pentium-M-Processor-745A-(2M-Cache-1_80-GHz-400-MHz-FSB),,144,87,1.276,1.34
170,01:31.7,01:31.7,9,13,,6,,1,2,,750,,1860,,1,1,27,http://ark.intel.com/products/27593/Intel-Pentium-M-Processor-750-(2M-Cache-1_86-GHz-533-MHz-FSB),,144,87,1.26,1.356
171,01:31.7,01:31.7,9,13,,6,,1,2,,755,,2000,,1,1,21,http://ark.intel.com/products/27594/Intel-Pentium-M-Processor-755-(2M-Cache-2_00-GHz-400-MHz-FSB),,144,87,0.988,1.34
172,01:31.7,01:31.7,9,13,,6,,1,2,,765,,2100,,1,1,21,http://ark.intel.com/products/27596/Intel-Pentium-M-Processor-765-(2M-Cache-2_10-GHz-400-MHz-FSB),,144,87,0.988,1.356
173,01:31.7,01:31.7,9,13,,6,,1,2,,770,,2130,,1,1,27,http://ark.intel.com/products/27597/Intel-Pentium-M-Processor-770-(2M-Cache-2_13-GHz-533-MHz-FSB),,144,87,1.26,1.372
174,01:31.8,01:31.8,9,13,,6,63,10,2,,780,,2260,,1,1,27,http://ark.intel.com/products/27599/Intel-Pentium-M-Processor-780-(2M-Cache-2_26-GHz-533-MHz-FSB),,144,87,1.26,1.404
175,01:31.8,01:31.8,9,13,,5,,3,2,,,,1200,,1,1,12,http://ark.intel.com/products/27601/Intel-Pentium-M-Processor-LV-1_20-GHz-1M-Cache-400-MHz-FSB,,77,83,0.956,1.18
176,01:31.8,01:31.8,9,13,,5,,3,2,,718,,1300,,1,1,12,http://ark.intel.com/products/27602/Intel-Pentium-M-Processor-LV-718-(1M-Cache-1_30-GHz-400-MHz-FSB),,77,83,0.956,1.18
177,01:31.8,01:31.8,9,13,,6,,1,2,,758,,1500,,1,1,7.5,http://ark.intel.com/products/27604/Intel-Pentium-M-Processor-LV-758-(2M-Cache-1_50-GHz-400-MHz-FSB),,144,87,0.988,1.116
178,01:31.9,01:31.9,9,13,,6,,1,2,,778,,1600,,1,1,10,http://ark.intel.com/products/27605/Intel-Pentium-M-Processor-LV-778-(2M-Cache-1_60-GHz-400-MHz-FSB),,144,87,0.988,1.116
179,01:31.9,01:31.9,9,13,,5,,3,2,,,,1000,,1,1,7,http://ark.intel.com/products/27606/Intel-Pentium-M-Processor-ULV-1_00-GHz-1M-Cache-400-MHz-FSB,,77,83,0.844,1.004
180,01:31.9,01:31.9,9,13,,5,,3,2,,713,,1100,,1,1,7,http://ark.intel.com/products/27607/Intel-Pentium-M-Processor-ULV-713-(1M-Cache-1_10-GHz-400-MHz-FSB),,77,83,0.844,1.004
181,01:31.9,01:31.9,9,13,,6,,1,2,,723,,1000,,1,1,5,http://ark.intel.com/products/27608/Intel-Pentium-M-Processor-ULV-723-(2M-Cache-1_00-GHz-400-MHz-FSB),,144,87,0.812,0.94
182,01:32.0,01:32.0,9,13,,6,,1,2,,733,,1100,,1,1,5,http://ark.intel.com/products/27609/Intel-Pentium-M-Processor-ULV-733733J-(2M-Cache-1_10A-GHz-400-MHz-FSB),,144,87,0.812,0.956
183,01:32.0,01:32.0,9,13,,6,,1,2,,753,,1200,,1,1,5.5,http://ark.intel.com/products/27610/Intel-Pentium-M-Processor-ULV-753-(2M-Cache-1_20-GHz-400-MHz-FSB),,144,87,0.812,0.956
184,01:32.0,01:32.0,9,13,,6,,1,2,,773,,1300,,1,1,5.5,http://ark.intel.com/products/27611/Intel-Pentium-M-Processor-ULV-773-(2M-Cache-1_30-GHz-400-MHz-FSB),,144,87,0.812,0.956
188,01:32.2,01:32.2,9,2,,4,,5,2,,347,,3060,,1,1,86,http://ark.intel.com/products/27974/Intel-Celeron-D-Processor-347-(512K-Cache-3_06-GHz-533-MHz-FSB),,188,81,1.25,1.325
189,01:32.2,01:32.2,9,2,,4,,5,2,,365,,3600,,1,1,65,http://ark.intel.com/products/27975/Intel-Celeron-D-Processor-365-(512K-Cache-3_60-GHz-533-MHz-FSB),,188,81,1.25,1.325
190,01:32.3,01:32.3,9,15,,26,,11,2,,1000,,1000,,1,1,100,http://ark.intel.com/products/27980/Intel-Itanium-Processor-1_00-GHz-3M-Cache-400-MHz-FSB,,410,374,,
191,01:32.3,01:32.3,9,15,,26,,11,2,,1300,,1300,,1,1,97,http://ark.intel.com/products/27982/Intel-Itanium-Processor-1_30-GHz-3M-Cache-400-MHz-FSB,,410,374,,
192,01:32.3,01:32.3,9,15,,26,,7,2,,1400,,1400,,1,1,91,http://ark.intel.com/products/27985/Intel-Itanium-Processor-1_40-GHz-4M-Cache-400-MHz-FSB,,410,374,,
193,01:32.4,01:32.4,9,15,,26,,12,2,,1500,,1500,,1,1,107,http://ark.intel.com/products/27987/Intel-Itanium-Processor-1_50-GHz-6M-Cache-400-MHz-FSB,,410,374,,
194,01:32.4,01:32.4,9,15,,26,,13,2,,1600,,1600,,1,1,122,http://ark.intel.com/products/27993/Intel-Itanium-Processor-1_60-GHz-9M-Cache-533-MHz-FSB,,592,432,,
195,01:32.4,01:32.4,9,15,,26,,13,2,,,,1660,,1,1,122,http://ark.intel.com/products/27995/Intel-Itanium-Processor-1_66-GHz-9M-Cache-667-MHz-FSB,,592,432,,
196,01:32.5,01:32.5,9,15,,26,,14,2,,900,,900,,1,1,90,http://ark.intel.com/products/27997/Intel-Itanium-Processor-900-MHz-1_5M-Cache-400-MHz-FSB,,410,374,,
197,01:32.5,01:32.5,9,15,,27,,12,2,,9010,,1600,,2,2,104,http://ark.intel.com/products/27998/Intel-Itanium-Processor-9010-(6M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,1.0875,1.25
198,01:32.5,01:32.5,9,15,,27,,15,2,,9015,,1400,,2,2,104,http://ark.intel.com/products/27999/Intel-Itanium-Processor-9015-(12M-Cache-1_40-GHz-400-MHz-FSB),,1720,596,1.0875,1.25
199,01:32.6,01:32.6,9,15,,27,,15,2,,9020,,1420,,2,2,104,http://ark.intel.com/products/28000/Intel-Itanium-Processor-9020-(12M-Cache-1_42-GHz-533-MHz-FSB),,1720,596,1.0875,1.25
200,01:32.6,01:32.6,9,15,,27,,8,2,,9030,,1600,,2,2,104,http://ark.intel.com/products/28001/Intel-Itanium-Processor-9030-(8M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,1.0875,1.25
201,01:32.6,01:32.6,9,15,,27,,16,2,,9040,,1600,,2,2,104,http://ark.intel.com/products/28002/Intel-Itanium-Processor-9040-(18M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,1.0875,1.25
202,01:32.7,01:32.7,9,15,,27,63,17,2,,9050,,1600,,2,2,104,http://ark.intel.com/products/28003/Intel-Itanium-Processor-9050-(24M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,1.0875,1.25
203,01:32.7,01:32.7,9,1,,12,,7,2,,5063,,3200,,2,2,95,http://ark.intel.com/products/28020/Intel-Xeon-Processor-5063-(4M-Cache-3_20-GHz-1066-MHz-FSB),,376,162,1.075,1.35
205,01:32.7,01:32.7,9,7,,7,,1,2,,U1500,,1330,,1,1,5.5,http://ark.intel.com/products/28022/Intel-Core-Solo-Processor-U1500-(2M-Cache-1_33-GHz-533-MHz-FSB),,151,90,0.85,1.1
206,01:32.7,09:03.4,9,8,,14,,7,2,46,L7200,,1330,,2,2,17,http://ark.intel.com/products/28025/Intel-Core 2-Duo-Processor-L7200-(4M-Cache-1_33-GHz-667-MHz-FSB),,291,143,0.9,1.1
207,01:32.8,01:32.8,9,16,,28,,8,2,,QX6700,,2660,,1,4,130,http://ark.intel.com/products/28028/Intel-Core 2-Extreme-Processor-QX6700-(8M-Cache-2_66-GHz-1066-MHz-FSB),,582,286,0.85,1.5
208,01:32.8,01:32.8,9,1,,16,,9,2,,7150N,,3500,,2,2,150,http://ark.intel.com/products/28029/Intel-Xeon-Processor-7150N-(16M-Cache-3_50-GHz-667-MHz-FSB),,1328,435,1.1,1.35
213,01:32.9,09:04.9,9,6,,7,,1,2,48,T2350,,1860,,2,2,31,http://ark.intel.com/products/29751/Intel-Core-Duo-Processor-T2350-(2M-Cache-1_86-GHz-533-MHz-FSB),,151,90,0.95,1.262
214,01:33.0,09:04.9,9,6,,7,,1,2,48,T2450,,2000,,2,2,31,http://ark.intel.com/products/29752/Intel-Core-Duo-Processor-T2450-(2M-Cache-2_00-GHz-533-MHz-FSB),,151,90,0.95,1.262
215,01:33.0,01:33.0,9,8,,29,,1,2,,E4400,,2000,,2,2,65,http://ark.intel.com/products/29753/Intel-Core 2-Duo-Processor-E4400-(2M-Cache-2_00-GHz-800-MHz-FSB),,167,111,0.85,1.5
216,01:33.1,01:33.1,9,8,,29,,7,2,,E6320,,1860,,2,2,65,http://ark.intel.com/products/29754/Intel-Core 2-Duo-Processor-E6320-(4M-Cache-1_86-GHz-1066-MHz-FSB),,291,143,0.85,1.5
217,01:33.1,01:33.1,9,8,,29,,7,2,,E6420,,2130,,2,2,65,http://ark.intel.com/products/29755/Intel-Core 2-Duo-Processor-E6420-(4M-Cache-2_13-GHz-1066-MHz-FSB),,291,143,0.85,1.5
218,01:33.1,09:03.4,9,8,,14,,7,2,46,L7300,,1400,,2,2,17,http://ark.intel.com/products/29756/Intel-Core 2-Duo-Processor-L7300-(4M-Cache-1_40-GHz-800-MHz-FSB),,291,143,0.975,1.062
219,01:33.1,09:03.4,9,8,,14,,1,2,46,T5300,,1730,,2,2,34,http://ark.intel.com/products/29758/Intel-Core 2-Duo-Processor-T5300-(2M-Cache-1_73-GHz-533-MHz-FSB),,291,143,,
220,01:33.2,09:03.4,9,8,,14,,7,2,46,T7300,,2000,,2,2,35,http://ark.intel.com/products/29760/Intel-Core 2-Duo-Processor-T7300-(4M-Cache-2_00-GHz-800-MHz-FSB),,291,143,,
223,01:33.3,01:33.3,9,1,,32,,7,2,,5133,,2200,,1,2,40,http://ark.intel.com/products/30563/Intel-Xeon-Processor-LV-5133-4M-Cache-2_20-GHz-800-MHz-FSB,,291,143,1.15,1.25
224,01:33.3,01:33.3,9,16,,28,,8,2,,QX6800,,2930,,1,4,130,http://ark.intel.com/products/30720/Intel-Core 2-Extreme-Processor-QX6800-(8M-Cache-2_93-GHz-1066-MHz-FSB),,582,286,0.85,1.5
225,01:33.3,01:33.3,9,10,,3,,3,2,,550J,,3400,,2,1,84,http://ark.intel.com/products/30767/Intel-Pentium-4-Processor-550550J-supporting-HT-Technology-(1M-Cache-3_40-GHz-800-MHz-FSB),,125,112,1.287,1.4
228,01:33.4,01:33.4,9,1,,32,,7,2,,5113,,1600,,1,2,40,http://ark.intel.com/products/30778/Intel-Xeon-Processor-LV-5113-4M-Cache-1_60-GHz-800-MHz-FSB,,291,143,1.15,1.25
231,01:33.5,01:33.5,9,8,,29,,7,2,,E6540,,2330,,2,2,65,http://ark.intel.com/products/30782/Intel-Core 2-Duo-Processor-E6540-(4M-Cache-2_33-GHz-1333-MHz-FSB),,291,143,0.85,1.5
232,01:33.5,01:33.5,9,8,,29,,7,2,,E6550,,2330,,2,2,65,http://ark.intel.com/products/30783/Intel-Core 2-Duo-Processor-E6550-(4M-Cache-2_33-GHz-1333-MHz-FSB),,291,143,0.85,1.5
233,01:33.5,09:03.4,9,8,,14,,1,2,46,T5250,,1500,,2,2,35,http://ark.intel.com/products/30786/Intel-Core 2-Duo-Processor-T5250-(2M-Cache-1_50-GHz-667-MHz-FSB),,291,143,1.075,1.25
234,01:33.5,09:03.4,9,8,,14,,1,2,46,T5450,,1660,,2,2,35,http://ark.intel.com/products/30787/Intel-Core 2-Duo-Processor-T5450-(2M-Cache-1_66-GHz-667-MHz-FSB),,291,143,1.075,1.25
235,01:33.5,01:33.5,9,16,,28,,8,2,,QX6850,,3000,,1,4,130,http://ark.intel.com/products/30789/Intel-Core 2-Extreme-Processor-QX6850-(8M-Cache-3_00-GHz-1333-MHz-FSB),,582,286,0.85,1.5
242,01:33.7,09:03.4,9,8,,14,,1,2,46,T7250,,2000,,2,2,35,http://ark.intel.com/products/31728/Intel-Core 2-Duo-Processor-T7250-(2M-Cache-2_00-GHz-800-MHz-FSB),,291,143,1.075,1.175
243,01:33.7,01:33.7,9,15,,34,,18,2,,9150M,,1660,,2,2,104,http://ark.intel.com/products/31731/Intel-Itanium-Processor-9150M-(24M-Cache-1_66-GHz-667-MHz-FSB),,1720,596,,
245,01:33.8,09:03.4,9,8,,14,,1,2,46,T5470,,1600,,2,2,35,http://ark.intel.com/products/31788/Intel-Core 2-Duo-Processor-T5470-(2M-Cache-1_60-GHz-800-MHz-FSB),,291,143,1.075,1.25
246,01:33.9,01:33.9,9,17,,14,,3,2,,U2100,,1060,,1,1,5.5,http://ark.intel.com/products/31789/Intel-Core 2-Solo-Processor-U2100-(1M-Cache-1_06-GHz-533-MHz-FSB),,291,143,0.8,1
247,01:33.9,01:33.9,9,17,,14,,3,2,,U2200,,1200,,1,1,5.5,http://ark.intel.com/products/31790/Intel-Core 2-Solo-Processor-U2200-(1M-Cache-1_20-GHz-533-MHz-FSB),,291,143,0.8,1
248,01:33.9,01:33.9,9,15,,34,,19,2,,9110N,,1600,,1,1,75,http://ark.intel.com/products/31791/Intel-Itanium-Processor-9110N-(12M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,,
249,01:33.9,01:33.9,9,15,,34,,19,2,,9120N,,1420,,2,2,104,http://ark.intel.com/products/31792/Intel-Itanium-Processor-9120N-(12M-Cache-1_42-GHz-533-MHz-FSB),,1720,596,,
250,01:34.0,01:34.0,9,15,,34,,20,2,,9130M,,1660,,2,2,104,http://ark.intel.com/products/31793/Intel-Itanium-Processor-9130M-(8M-Cache-1_66-GHz-667-MHz-FSB),,1720,596,,
251,01:34.0,01:34.0,9,15,,34,,21,2,,9140M,,1660,,2,2,104,http://ark.intel.com/products/31794/Intel-Itanium-Processor-9140M-(18M-Cache-1_66-GHz-667-MHz-FSB),,1720,596,,
252,01:34.0,01:34.0,9,15,,34,,21,2,,9140N,,1600,,2,2,104,http://ark.intel.com/products/31795/Intel-Itanium-Processor-9140N-(18M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,,
253,01:34.1,01:34.1,9,15,,34,,18,2,,9150N,,1600,,2,2,104,http://ark.intel.com/products/31796/Intel-Itanium-Processor-9150N-(24M-Cache-1_60-GHz-533-MHz-FSB),,1720,596,,
255,01:34.1,09:03.4,9,8,,14,,7,2,46,L7700,,1800,,2,2,17,http://ark.intel.com/products/32243/Intel-Core 2-Duo-Processor-L7700-(4M-Cache-1_80-GHz-800-MHz-FSB),,291,143,0.9,1.2
256,01:34.1,09:03.5,9,8,,14,,1,2,46,T5550,,1830,,2,2,35,http://ark.intel.com/products/32427/Intel-Core 2-Duo-Processor-T5550-(2M-Cache-1_83-GHz-667-MHz-FSB),,291,143,1.075,1.25
